0: [0.89837897],[0.3034408],[0.61383545],[0.8776303],[0.9423824],[1.],[0.7628466],[0.5845751],[0.43059695],[0.29946718],[0.18206449],[0.11225504],[0.08778109],[0.06357807],[0.05445679],[0.04470333],[0.0407297],[0.03892351],[0.0323309],[0.02898943],[0.02763479],[0.02880881],[0.02609952],[0.02555766],[0.02375147],[0.02158403],[0.02140341],[0.0213131],[0.02122279],[0.016617],[0.01670731],[0.01679762],[0.01688793],[0.01670731],[0.01553328],[0.01950691],[0.01815226],[0.01715885],[0.01779102],[0.01724917],[0.01733947],[0.01959722],[0.01607514],[0.01995846],[0.01995846],[0.02077124],[0.02113248],[0.01977784],[0.01724917],[0.02275806],[0.02050032],[0.02194527],[0.02004877],[0.01869412],[0.01463018],[0.01905536],[0.0176104],[0.02059063],[0.01995846],[0.01896505],[0.01932629],[0.01959722],[0.01806195],[0.01625576],[0.0157139],[0.01535266],[0.01544297],[0.0129143],[0.01354646],[0.01183058],[0.01210151],[0.01300461],[0.01264337],[0.01164996],[0.01499142],[0.01282399],[0.01056624],[0.01463018],[0.01327553],[0.01508173],[0.01499142],[0.01453987],[0.01426894],[0.016617],[0.01580421],[0.01508173],[0.01426894],[0.01535266],[0.01526235],[0.01535266],[0.01399801],[0.01526235],[0.01517204],[0.01634607],[0.01508173],[0.0139077],[0.01508173],[0.01860381],[0.01770071],[0.016617],[0.01670731],[0.01779102],[0.01399801],[0.01553328],[0.01652669],[0.01444956],[0.01444956],[0.01652669],[0.01607514],[0.01598483],[0.01770071],[0.01670731],[0.01833288],[0.01643638],[0.01896505],[0.01779102],[0.01733947],[0.01526235],[0.02266775],[0.02257744],[0.02781541],[0.03711731],[0.04578705],[0.06159126],[0.08281405],[0.10051476],[0.11731238],[0.13483247],[0.15289442],[0.16707306],[0.19199856],[0.19687529],[0.20897679],[0.23417321],[0.25891808],[0.28709474],[0.29034588],[0.29450014],[0.27688974],[0.27707034],[0.26234987],[0.25494447],[0.23390229],[0.23579879],[0.22171047],[0.21231826],[0.19308227],[0.2007586],[0.19208887],[0.1831482],[0.17664589],[0.17339474],[0.16942112],[0.16165447],[0.164725],[0.14964327],[0.15072699],[0.148108],[0.13763207],[0.14196695],[0.13627744],[0.13284566],[0.12968482],[0.12977512],[0.12534995],[0.12688522],[0.12444685],[0.1202926],[0.12408561],[0.12616274],[0.11821548],[0.11252596],[0.11731238],[0.11171318],[0.11225504],[0.10773955],[0.1081911],[0.11017791],[0.1137903],[0.11460309],[0.10602366],[0.10295313],[0.1146934],[0.10900389],[0.10656552],[0.10656552],[0.10611397],[0.10430778],[0.10746862],[0.1081911],[0.0999729],[0.10521087],[0.10593335],[0.10629459],[0.10566242],[0.11090039],[0.111081],[0.10683645],[0.10810079],[0.10493995],[0.10683645],[0.1146934],[0.11053915],[0.11044884],[0.11342906],[0.11369999],[0.11740269],[0.11893795],[0.11442247],[0.12011199],[0.11126163],[0.11090039],[0.1054818],[0.08922604],[0.08624582],[0.08823264],[0.07893074],[0.07712454],[0.07152534],[0.07531834],[0.06610674],[0.06881604],[0.06457148],[0.06782264],[0.06421024],[0.06818387],[0.06538427],[0.06556489],[0.06303621],[0.06258467],[0.06068816],[0.05834011],[0.05481803],[0.05337307],[0.0582498],[0.06402962],[0.05599205],[0.05870134],[0.05138626],[0.05725639],[0.05337307],[0.05472771],[0.05120564],[0.05752732],[0.05725639],[0.0527409],[0.05057347],[0.05418586],[0.05310214],[0.05093471],[0.04705139],[0.04678046],[0.05698546],[0.05806918],[0.04551612],[0.22270387],[0.7052303],[0.11249821],[0.1428469],[0.31058976],[0.7902855],[0.718037],[1.],[0.71157986],[0.51779306],[0.42194003],[0.25742576],[0.15088248],[0.06615009],[0.0455589],[0.03716459],[0.03171187],[0.02633089],[0.0330033],[0.0261874],[0.02267183],[0.02331755],[0.02245659],[0.02016071],[0.01973023],[0.01958674],[0.01485149],[0.0145645],[0.01427752],[0.0126991],[0.01305783],[0.01506672],[0.01341656],[0.01528196],[0.01463625],[0.01743435],[0.01571244],[0.01556895],[0.01542546],[0.01513847],[0.01592768],[0.01449275],[0.01413402],[0.0164299],[0.01621467],[0.01528196],[0.01542546],[0.01391878],[0.01492323],[0.01284259],[0.01327307],[0.01241211],[0.01312957],[0.01119242],[0.01198163],[0.01011623],[0.01147941],[0.01025972],[0.01090544],[0.01076195],[0.01054671],[0.01076195],[0.00918353],[0.01291434],[0.01190989],[0.01205338],[0.01327307],[0.0136318],[0.01621467],[0.01513847],[0.01779308],[0.02360453],[0.0280528],[0.03601665],[0.04921797],[0.06148658],[0.08071459],[0.10625628],[0.12110776],[0.14004879],[0.1485866],[0.17226288],[0.18761659],[0.21208207],[0.21208207],[0.22076339],[0.22844024],[0.21710432],[0.2184675],[0.21043192],[0.19845028],[0.19385852],[0.19321279],[0.17706989],[0.1739848],[0.16566221],[0.16200316],[0.15533075],[0.15303487],[0.14342086],[0.13753767],[0.1358875],[0.135744],[0.13280241],[0.12899986],[0.12110776],[0.11673124],[0.11773568],[0.11034582],[0.10733248],[0.10754771],[0.10625628],[0.10309944],[0.11020233],[0.10955661],[0.10611279],[0.1048931],[0.10546707],[0.10417563],[0.09929688],[0.10044482],[0.09743148],[0.10317118],[0.10008609],[0.09929688],[0.09707275],[0.10274071],[0.09664227],[0.09786196],[0.101808],[0.10374516],[0.09972736],[0.09800545],[0.0903286],[0.09484862],[0.09370068],[0.09398766],[0.09075908],[0.08846319],[0.08659779],[0.08695652],[0.0833692],[0.08430191],[0.08121682],[0.07798824],[0.07813173],[0.07540537],[0.07662506],[0.07210504],[0.07153106],[0.06815899],[0.06980915],[0.06808724],[0.06485866],[0.0641412],[0.0669393],[0.06371072],[0.06062563],[0.06234754],[0.06155833],[0.05861673],[0.05739705],[0.05653609],[0.06005166],[0.05962118],[0.05424021],[0.05445544],[0.05424021],[0.05459894],[0.05495767],[0.05101162],[0.04986368],[0.04720907],[0.04799828],[0.04771129],[0.04792653],[0.05007892],[0.04677859],[0.0457024],[0.04778304],[0.04383699],[0.04233032],[0.0457024],[0.04656335],[0.04699383],[0.04383699],[0.0446262],[0.03996269],[0.04548716],[0.04498493],[0.0446262],[0.04598938],[0.04247381],[0.04118238],[0.04233032],[0.04290429],[0.04132587],[0.04103889],[0.03659062],[0.0427608],[0.03752332],[0.03773856],[0.03730808],[0.03156837],[0.03228584],[0.03192711],[0.02841154],[0.029129],[0.02869852],[0.02783757],[0.02740709],[0.02740709],[0.02367628],[0.02059119],[0.0223131],[0.02094992],[0.01987373],[0.01700388],[0.01944325],[0.01815182],[0.0175061],[0.01836705],[0.01764959],[0.01621467],[0.01607117],[0.01556895],[0.01614292],[0.01564069],[0.01485149],[0.01714737],[0.01714737],[0.01463625],[0.01528196],[0.01463625],[0.01650165],[0.01291434],[0.01277084],[0.01183814],[0.01140766],[0.01356005],[0.01047496],[0.01147941],[0.01076195],[0.0116229],[0.01133592],[0.01183814],[0.01011623],[0.00846606],[0.00810733],[0.00911178],[0.01004448],[0.00860956],[0.01090544],[0.01571244],[0.02381977],[0.03443823],[0.1320132],[1.],[0.96620166],[0.29790497],[0.13778225],[0.07689726],[0.04511242],[0.02818927],[0.02027902],[0.01548492],[0.01371111],[0.01270435],[0.01356728],[0.01155377],[0.01289611],[0.0124167],[0.0124167],[0.01423846],[0.01351934],[0.01251258],[0.01251258],[0.01289611],[0.01375905],[0.01318376],[0.01495757],[0.01629992],[0.0214296],[0.02838103],[0.03509277],[0.04568771],[0.06361762],[0.08030107],[0.0981351],[0.11779089],[0.13183758],[0.15460952],[0.17081356],[0.17752528],[0.17536795],[0.17306678],[0.1737859],[0.16343065],[0.1626636],[0.15758187],[0.15537658],[0.14904837],[0.14305575],[0.13711108],[0.13169375],[0.1295364],[0.11630471],[0.11481854],[0.11227767],[0.10590153],[0.09995686],[0.09535452],[0.08998514],[0.09147131],[0.08921808],[0.08423223],[0.08437605],[0.08082842],[0.07493168],[0.07426051],[0.07416463],[0.07052112],[0.06937054],[0.06754878],[0.0603097],[0.05973441],[0.05700177],[0.05704971],[0.05652237],[0.05800853],[0.05882353],[0.05417326],[0.05177621],[0.05398149],[0.05158445],[0.05153651],[0.04851623],[0.04659859],[0.04448919],[0.04540007],[0.04664653],[0.04611918],[0.04472889],[0.04650271],[0.04453713],[0.04511242],[0.04683829],[0.04703006],[0.04362625],[0.04199626],[0.04659859],[0.04333861],[0.04223597],[0.04396184],[0.04444125],[0.04549595],[0.04640683],[0.04429743],[0.0441536],[0.04276332],[0.04257155],[0.04156479],[0.04113333],[0.04242773],[0.04257155],[0.04170861],[0.04022245],[0.04017451],[0.04060597],[0.03955127],[0.03955127],[0.03725011],[0.03744187],[0.03365454],[0.03461336],[0.03336689],[0.03494894],[0.03547629],[0.03485306],[0.03274366],[0.0309219],[0.03298336],[0.02890838],[0.03053838],[0.02842898],[0.02766192],[0.02679898],[0.02900427],[0.02833309],[0.02766192],[0.02847692],[0.02742222],[0.0277578],[0.0264634],[0.0256484],[0.02473752],[0.024354],[0.02536076],[0.02286783],[0.02325135],[0.02095019],[0.022724],[0.02315547],[0.02373076],[0.02047078],[0.02023108],[0.0206146],[0.01960784],[0.02109401],[0.0185052],[0.01970373],[0.02032696],[0.0185052],[0.02003931],[0.02032696],[0.01860108],[0.01840932],[0.01864902],[0.01663551],[0.01970373],[0.01764227],[0.01764227],[0.01816962],[0.0193202],[0.01620404],[0.01730668],[0.01864902],[0.01730668],[0.01764227],[0.01591639],[0.01524522],[0.01677933],[0.0172108],[0.01572463],[0.01510139],[0.01395081],[0.01457404],[0.01495757],[0.0145261],[0.01308788],[0.01356728],[0.01433434],[0.01390287],[0.01371111],[0.01342346],[0.01510139],[0.01385493],[0.01395081],[0.01313582],[0.01548492],[0.012177],[0.01212906],[0.01174553],[0.01155377],[0.01107436],[0.00963613],[0.00891701],[0.00728702],[0.00728702],[0.00723908],[0.00771849],[0.00719114],[0.00584879],[0.00584879],[0.00580085],[0.00551321],[0.00402704],[0.00455439],[0.00426674],[0.00412292],[0.00455439],[0.00493792],[0.00517762],[0.0042188],[0.00460233],[0.00354763],[0.00383527],[0.00302028],[0.00359557],[0.00436263],[0.00426674],[0.00455439],[0.00383527],[0.00445851],[0.00402704],[0.00488998],[0.00488998],[0.00325998],[0.00417086],[0.00417086],[0.00393116],[0.00412292],[0.00378733],[0.0031641],[0.00493792],[0.00565703],[0.00498586],[0.00532144],[0.00637614],[0.00699938],[0.00560909],[0.00589674],[0.00594468],[0.00575291],[0.00508174],[0.00584879],[0.00618438],[0.0060885],[0.00867731],[0.01126612],[0.01495757],[0.02382665],[0.0830337]
0: [0.92300415],[0.4730582],[0.89385474],[1.],[0.9180933],[0.7567129],[0.6569652],[0.45539737],[0.3645702],[0.24914399],[0.15282033],[0.10479365],[0.08154622],[0.05712741],[0.0498288],[0.03811498],[0.03784466],[0.03360966],[0.03207785],[0.02811317],[0.02631105],[0.02811317],[0.02892413],[0.02685169],[0.02522977],[0.02613083],[0.02126509],[0.02045414],[0.02072445],[0.01594882],[0.01883222],[0.01621914],[0.01919265],[0.02036403],[0.01639935],[0.01657956],[0.01603893],[0.01730041],[0.01784105],[0.01757073],[0.01675978],[0.01910254],[0.01784105],[0.01838169],[0.02063435],[0.01757073],[0.01955307],[0.02108488],[0.02009371],[0.01802127],[0.01901243],[0.01937286],[0.01739052],[0.01838169],[0.02270679],[0.02018382],[0.0170301],[0.02144531],[0.02054424],[0.02126509],[0.0171202],[0.01757073],[0.01612903],[0.01739052],[0.01540818],[0.01549829],[0.01207425],[0.01297531],[0.01171382],[0.01360605],[0.01342584],[0.01306542],[0.01261489],[0.01207425],[0.01306542],[0.01432691],[0.0114435],[0.01297531],[0.01459723],[0.0156785],[0.01459723],[0.01450712],[0.01486754],[0.01432691],[0.01603893],[0.01576861],[0.01666967],[0.01811137],[0.01504776],[0.01513786],[0.01432691],[0.0156785],[0.01513786],[0.01450712],[0.01522797],[0.01630924],[0.01549829],[0.01621914],[0.01757073],[0.01748063],[0.01540818],[0.01459723],[0.01549829],[0.01477744],[0.01666967],[0.01657956],[0.01558839],[0.01739052],[0.01630924],[0.01684988],[0.01585871],[0.01874212],[0.01621914],[0.01838169],[0.01621914],[0.02099477],[0.02036403],[0.02288701],[0.02892413],[0.03442062],[0.0455938],[0.05577581],[0.07244548],[0.09353036],[0.10145972],[0.13128492],[0.13633087],[0.15282033],[0.17147234],[0.17318435],[0.1994954],[0.21733646],[0.24617048],[0.2764462],[0.28806993],[0.29446748],[0.3044693],[0.28527662],[0.27941972],[0.25545144],[0.24427825],[0.22472517],[0.21850784],[0.20625338],[0.19039467],[0.192377],[0.18138403],[0.17886105],[0.18210489],[0.17318435],[0.16570553],[0.16120021],[0.16201118],[0.15966842],[0.15354118],[0.1494864],[0.15336096],[0.14344928],[0.14308885],[0.14435034],[0.13606055],[0.13146512],[0.12840152],[0.13146512],[0.13029374],[0.13020363],[0.12281492],[0.1211029],[0.11848982],[0.12326545],[0.11812939],[0.11939088],[0.11020003],[0.11695801],[0.1097495],[0.1054244],[0.11227248],[0.10704631],[0.10875834],[0.10659578],[0.10335196],[0.10136962],[0.10416291],[0.11155163],[0.10524419],[0.10938908],[0.10407281],[0.09767526],[0.10713642],[0.10308164],[0.10299153],[0.10299153],[0.09983781],[0.1039827],[0.09857632],[0.10722653],[0.10100919],[0.11029014],[0.10992972],[0.11083078],[0.11137142],[0.11191206],[0.11596684],[0.11182195],[0.1111011],[0.11010993],[0.11569652],[0.11876014],[0.11290322],[0.11948099],[0.10839791],[0.10614525],[0.09821589],[0.08659218],[0.08235718],[0.07073347],[0.07307623],[0.07469814],[0.06902145],[0.07190485],[0.0697423],[0.06766985],[0.07208506],[0.06415571],[0.06929176],[0.06172283],[0.06604794],[0.06487656],[0.06361507],[0.06181294],[0.05947017],[0.05505497],[0.05649666],[0.05397369],[0.05541539],[0.05487475],[0.05568571],[0.05919985],[0.05145071],[0.05045954],[0.05361326],[0.05343305],[0.05379348],[0.05505497],[0.05505497],[0.04667507],[0.04667507],[0.04658497],[0.05054965],[0.04424221],[0.04532348],[0.04361146],[0.05172103],[0.05154082],[0.04667507],[0.21283114],[0.6624223],[0.10625507],[0.14111051],[0.29404214],[0.7876925],[0.7749257],[1.],[0.5803161],[0.45467442],[0.38773304],[0.22642529],[0.10537692],[0.05944339],[0.04059714],[0.02837071],[0.02458795],[0.02593894],[0.0245204],[0.02533099],[0.02256147],[0.0241151],[0.0199946],[0.01776547],[0.01708998],[0.01722507],[0.01580654],[0.0146582],[0.01128074],[0.01114564],[0.01405026],[0.01398271],[0.01344231],[0.01371251],[0.01398271],[0.01269927],[0.01526614],[0.01337476],[0.0142529],[0.01283437],[0.0146582],[0.01560389],[0.01296947],[0.01303702],[0.0142529],[0.0142529],[0.01283437],[0.014388],[0.0145231],[0.01350986],[0.01459065],[0.01296947],[0.01317212],[0.01276682],[0.01114564],[0.0101324],[0.01094299],[0.00992975],[0.0098622],[0.00992975],[0.01155093],[0.01256417],[0.01067279],[0.01283437],[0.01134828],[0.01195623],[0.01182113],[0.01330721],[0.01276682],[0.01621183],[0.01979195],[0.02343961],[0.03114023],[0.03816536],[0.05295866],[0.06748176],[0.08612537],[0.10463388],[0.12071062],[0.13982707],[0.14881113],[0.16441502],[0.1773845],[0.19474466],[0.20156714],[0.21169955],[0.21196973],[0.2105512],[0.20271549],[0.2017698],[0.18880032],[0.18312618],[0.1758984],[0.1672521],[0.16218589],[0.1525939],[0.14435288],[0.13921914],[0.13354498],[0.1316536],[0.13482842],[0.12760065],[0.12483113],[0.11942718],[0.12057552],[0.117806],[0.11213186],[0.11449608],[0.11375304],[0.10375574],[0.10605242],[0.10058092],[0.10186436],[0.10348555],[0.09814915],[0.09544718],[0.09666307],[0.09261011],[0.09693326],[0.09186706],[0.09389354],[0.09659552],[0.09537963],[0.09477168],[0.09186706],[0.09673061],[0.09105647],[0.09828424],[0.09477168],[0.09592002],[0.09348825],[0.09240746],[0.09787896],[0.09281275],[0.08963794],[0.08977304],[0.08544988],[0.08227506],[0.07964063],[0.07693867],[0.08241016],[0.07687112],[0.0782221],[0.073291],[0.06930559],[0.07207511],[0.0686301],[0.07065658],[0.0682248],[0.07146717],[0.07004864],[0.06592812],[0.06363145],[0.06403675],[0.06045663],[0.05471494],[0.05782221],[0.05518779],[0.05788976],[0.05599838],[0.05843015],[0.05126993],[0.05505269],[0.05437719],[0.05390435],[0.05214807],[0.04775736],[0.05086463],[0.04674412],[0.04897325],[0.04998649],[0.04755472],[0.04944609],[0.04829776],[0.04897325],[0.04350176],[0.04363685],[0.04431235],[0.04113753],[0.04093488],[0.0435693],[0.03823291],[0.04242097],[0.04174547],[0.04059714],[0.04086733],[0.04161038],[0.0394488],[0.04201567],[0.04309646],[0.04188057],[0.04154283],[0.03985409],[0.0391786],[0.04052959],[0.0391786],[0.03620643],[0.03911105],[0.03667928],[0.03627398],[0.03654418],[0.03431505],[0.03114023],[0.03262632],[0.03087004],[0.02911375],[0.0289111],[0.02810051],[0.02553364],[0.0247906],[0.02661443],[0.02384491],[0.02060254],[0.01952175],[0.02067009],[0.0197244],[0.01864361],[0.01756282],[0.01884626],[0.01675223],[0.0150635],[0.01486085],[0.01445555],[0.01540124],[0.01519859],[0.01432045],[0.01695488],[0.0147933],[0.01627938],[0.01459065],[0.01411781],[0.01519859],[0.01371251],[0.0146582],[0.01398271],[0.01182113],[0.01202378],[0.01134828],[0.01006485],[0.00992975],[0.0094569],[0.00878141],[0.0099973],[0.01053769],[0.00992975],[0.01155093],[0.00817347],[0.00898406],[0.00830857],[0.00918671],[0.00851121],[0.00830857],[0.01060524],[0.01560389],[0.02168333],[0.03404485],[0.11908943],[1.],[0.9094518],[0.33532616],[0.16749364],[0.08999152],[0.05213603],[0.0316592],[0.02231635],[0.0146678],[0.01490984],[0.01442575],[0.0135544],[0.01268305],[0.01360281],[0.01331236],[0.01384485],[0.01423212],[0.0135544],[0.01171487],[0.01287668],[0.0112792],[0.0129735],[0.01326395],[0.01253782],[0.01442575],[0.01641051],[0.02023478],[0.02555972],[0.03194965],[0.04419702],[0.05465327],[0.0734842],[0.0904272],[0.10877405],[0.12876679],[0.15079269],[0.16207188],[0.1700593],[0.18153213],[0.18535641],[0.18956795],[0.18535641],[0.17746581],[0.17693332],[0.17131792],[0.15965146],[0.15113156],[0.14314413],[0.13927145],[0.12552342],[0.11419582],[0.11390536],[0.10441728],[0.10165799],[0.09497761],[0.08974949],[0.09052403],[0.09003994],[0.08185889],[0.08340796],[0.08035822],[0.08316592],[0.07905119],[0.0751785],[0.07338739],[0.07614668],[0.07048287],[0.06941789],[0.06631974],[0.06365727],[0.06433499],[0.05823551],[0.0610432],[0.05770301],[0.05605712],[0.05426601],[0.05320102],[0.04961878],[0.05053854],[0.04656904],[0.04656904],[0.04729517],[0.046327],[0.04584292],[0.0446327],[0.04671427],[0.04884424],[0.0497156],[0.04884424],[0.04753722],[0.04618178],[0.04656904],[0.04700472],[0.04729517],[0.04758562],[0.04424543],[0.0457461],[0.04719836],[0.04627859],[0.04472952],[0.04666586],[0.04598814],[0.04472952],[0.04322885],[0.04167978],[0.04589132],[0.03959821],[0.04095365],[0.041825],[0.03906571],[0.04148614],[0.04148614],[0.04468111],[0.0372746],[0.03790391],[0.03732301],[0.03751664],[0.03708096],[0.03732301],[0.03320828],[0.03664529],[0.03369236],[0.03393441],[0.03253056],[0.03262737],[0.03238533],[0.03040058],[0.03030376],[0.03098148],[0.0299165],[0.02986809],[0.03180443],[0.02981968],[0.03083626],[0.02817379],[0.02759288],[0.02725402],[0.02667312],[0.02507564],[0.02580177],[0.02536609],[0.02250998],[0.02265521],[0.02076728],[0.02134818],[0.02299407],[0.02183226],[0.02192908],[0.02192908],[0.02168704],[0.02105773],[0.01994433],[0.02038001],[0.02105773],[0.01858889],[0.01941184],[0.01926661],[0.01873412],[0.01834685],[0.01776594],[0.01820162],[0.0197991],[0.01946024],[0.01699141],[0.01912138],[0.01800799],[0.01844366],[0.01776594],[0.01703982],[0.01795958],[0.01626528],[0.0175239],[0.01578119],[0.01815321],[0.01437734],[0.01592642],[0.01650732],[0.01655573],[0.01452257],[0.01534552],[0.01602324],[0.01520029],[0.01602324],[0.01461939],[0.01389326],[0.01476461],[0.0141353],[0.01558756],[0.01394167],[0.01263464],[0.01307031],[0.01399008],[0.01394167],[0.01253782],[0.01239259],[0.0118601],[0.00963331],[0.00919763],[0.00813264],[0.00793901],[0.00755174],[0.00721288],[0.00585744],[0.00769696],[0.00668038],[0.00624471],[0.00542176],[0.00542176],[0.00479245],[0.00464722],[0.00435677],[0.00527653],[0.00411473],[0.00435677],[0.00435677],[0.00459881],[0.00488927],[0.00474404],[0.00459881],[0.00387269],[0.00300133],[0.00430836],[0.00329178],[0.00421155],[0.00372746],[0.00353383],[0.00479245],[0.00445359],[0.00479245],[0.004502],[0.00445359],[0.00445359],[0.00392109],[0.00319497],[0.0039695],[0.00358223],[0.00493767],[0.00479245],[0.00445359],[0.00551858],[0.00517972],[0.00580903],[0.00706765],[0.00537335],[0.0061963],[0.0061963],[0.00561539],[0.00706765],[0.00605107],[0.00634152],[0.00590585],[0.00769696],[0.01118238],[0.01510347],[0.02667312],[0.08060027]
